index,Key,Name,DateTime,Record,Status,Lat,Lon,Wind,Pressure,NE34,SE34,SW34,NW34,NE50,SE50,SW50,NW50,NE64,SE64,SW64,NW64
26050,AL051961,ESTHER,1961-09-17T00:00:00Z,,HU,23.8,-62.6,105.0,939.0,,,,,,,,,,,,
26051,AL051961,ESTHER,1961-09-17T06:00:00Z,,HU,24.1,-63.9,110.0,934.0,,,,,,,,,,,,
26052,AL051961,ESTHER,1961-09-17T12:00:00Z,,HU,24.4,-65.2,110.0,930.0,,,,,,,,,,,,
26053,AL051961,ESTHER,1961-09-17T18:00:00Z,,HU,24.8,-66.2,115.0,927.0,,,,,,,,,,,,
26054,AL051961,ESTHER,1961-09-18T00:00:00Z,,HU,25.4,-66.9,120.0,928.0,,,,,,,,,,,,
26055,AL051961,ESTHER,1961-09-18T06:00:00Z,,HU,26.1,-67.8,120.0,932.0,,,,,,,,,,,,
26056,AL051961,ESTHER,1961-09-18T12:00:00Z,,HU,27.0,-68.6,125.0,938.0,,,,,,,,,,,,
26057,AL051961,ESTHER,1961-09-18T18:00:00Z,,HU,28.0,-69.4,125.0,944.0,,,,,,,,,,,,
26058,AL051961,ESTHER,1961-09-19T00:00:00Z,,HU,29.0,-70.1,125.0,948.0,,,,,,,,,,,,
26059,AL051961,ESTHER,1961-09-19T06:00:00Z,,HU,30.0,-71.0,125.0,945.0,,,,,,,,,,,,
26060,AL051961,ESTHER,1961-09-19T12:00:00Z,,HU,31.0,-71.9,125.0,942.0,,,,,,,,,,,,
26061,AL051961,ESTHER,1961-09-19T18:00:00Z,,HU,32.0,-72.6,125.0,950.0,,,,,,,,,,,,
26062,AL051961,ESTHER,1961-09-20T00:00:00Z,,HU,33.0,-73.1,120.0,947.0,,,,,,,,,,,,
26063,AL051961,ESTHER,1961-09-20T06:00:00Z,,HU,34.0,-73.4,120.0,957.0,,,,,,,,,,,,
26064,AL051961,ESTHER,1961-09-20T12:00:00Z,,HU,35.0,-73.3,120.0,949.0,,,,,,,,,,,,
26065,AL051961,ESTHER,1961-09-20T18:00:00Z,,HU,36.3,-73.0,120.0,955.0,,,,,,,,,,,,
26066,AL051961,ESTHER,1961-09-21T00:00:00Z,,HU,37.8,-72.5,115.0,968.0,,,,,,,,,,,,
26067,AL051961,ESTHER,1961-09-21T06:00:00Z,,HU,39.2,-71.8,110.0,972.0,,,,,,,,,,,,
26068,AL051961,ESTHER,1961-09-21T12:00:00Z,,HU,40.4,-71.1,110.0,978.0,,,,,,,,,,,,
26069,AL051961,ESTHER,1961-09-21T18:00:00Z,,HU,40.9,-70.7,105.0,,,,,,,,,,,,,
26070,AL051961,ESTHER,1961-09-22T00:00:00Z,,TS,40.9,-70.1,60.0,,,,,,,,,,,,,
26071,AL051961,ESTHER,1961-09-22T06:00:00Z,,TS,40.9,-69.1,50.0,,,,,,,,,,,,,
26072,AL051961,ESTHER,1961-09-22T12:00:00Z,,TS,40.8,-67.9,45.0,990.0,,,,,,,,,,,,
26073,AL051961,ESTHER,1961-09-22T18:00:00Z,,TS,40.4,-66.6,50.0,,,,,,,,,,,,,
26074,AL051961,ESTHER,1961-09-23T00:00:00Z,,TS,39.7,-65.4,60.0,993.0,,,,,,,,,,,,
26075,AL051961,ESTHER,1961-09-23T06:00:00Z,,TS,38.8,-64.8,60.0,,,,,,,,,,,,,
26076,AL051961,ESTHER,1961-09-23T12:00:00Z,,TS,37.9,-64.9,60.0,,,,,,,,,,,,,
26077,AL051961,ESTHER,1961-09-23T18:00:00Z,,TS,37.0,-65.3,60.0,,,,,,,,,,,,,
26078,AL051961,ESTHER,1961-09-24T00:00:00Z,,TS,36.1,-65.9,55.0,,,,,,,,,,,,,
26079,AL051961,ESTHER,1961-09-24T06:00:00Z,,TS,35.6,-66.6,55.0,,,,,,,,,,,,,
26080,AL051961,ESTHER,1961-09-24T12:00:00Z,,TS,35.7,-67.4,50.0,,,,,,,,,,,,,
26081,AL051961,ESTHER,1961-09-24T18:00:00Z,,TS,36.1,-68.4,50.0,,,,,,,,,,,,,
26082,AL051961,ESTHER,1961-09-25T00:00:00Z,,TS,36.7,-69.5,45.0,,,,,,,,,,,,,
26083,AL051961,ESTHER,1961-09-25T06:00:00Z,,TS,37.4,-70.2,45.0,993.0,,,,,,,,,,,,
26084,AL051961,ESTHER,1961-09-25T12:00:00Z,,TS,38.1,-70.5,45.0,,,,,,,,,,,,,
26085,AL051961,ESTHER,1961-09-25T18:00:00Z,,TS,38.9,-70.5,45.0,,,,,,,,,,,,,
26086,AL051961,ESTHER,1961-09-26T00:00:00Z,,TS,40.0,-70.3,40.0,996.0,,,,,,,,,,,,
26087,AL051961,ESTHER,1961-09-26T06:00:00Z,,TS,42.2,-70.1,35.0,,,,,,,,,,,,,
26088,AL051961,ESTHER,1961-09-26T12:00:00Z,,TD,44.7,-69.8,30.0,1002.0,,,,,,,,,,,,
26089,AL051961,ESTHER,1961-09-26T18:00:00Z,,TD,46.6,-69.2,30.0,,,,,,,,,,,,,
26090,AL051961,ESTHER,1961-09-27T00:00:00Z,,EX,48.2,-68.3,30.0,,,,,,,,,,,,,
26091,AL051961,ESTHER,1961-09-27T06:00:00Z,,EX,50.0,-67.0,30.0,,,,,,,,,,,,,
26092,AL061961,UNNAMED,1961-09-12T12:00:00Z,,TD,25.8,-78.0,25.0,,,,,,,,,,,,,
26093,AL061961,UNNAMED,1961-09-12T18:00:00Z,,TD,26.0,-78.0,30.0,,,,,,,,,,,,,
26094,AL061961,UNNAMED,1961-09-13T00:00:00Z,,TD,26.2,-78.1,30.0,,,,,,,,,,,,,
26095,AL061961,UNNAMED,1961-09-13T06:00:00Z,,TD,27.0,-78.1,30.0,,,,,,,,,,,,,
26096,AL061961,UNNAMED,1961-09-13T12:00:00Z,,TD,28.6,-78.2,30.0,,,,,,,,,,,,,
26097,AL061961,UNNAMED,1961-09-13T18:00:00Z,,TD,30.0,-78.2,30.0,,,,,,,,,,,,,
26098,AL061961,UNNAMED,1961-09-14T00:00:00Z,,TD,31.7,-78.2,30.0,,,,,,,,,,,,,
26099,AL061961,UNNAMED,1961-09-14T06:00:00Z,,TD,33.0,-78.1,30.0,,,,,,,,,,,,,
26100,AL061961,UNNAMED,1961-09-14T12:00:00Z,,TS,34.7,-77.9,35.0,,,,,,,,,,,,,
26101,AL061961,UNNAMED,1961-09-14T18:00:00Z,,TS,36.7,-76.8,35.0,,,,,,,,,,,,,
26102,AL061961,UNNAMED,1961-09-15T00:00:00Z,,TS,38.7,-75.4,35.0,,,,,,,,,,,,,
26103,AL061961,UNNAMED,1961-09-15T06:00:00Z,,TS,40.7,-73.5,35.0,,,,,,,,,,,,,
26104,AL061961,UNNAMED,1961-09-15T12:00:00Z,,TS,44.1,-70.1,35.0,,,,,,,,,,,,,
26105,AL061961,UNNAMED,1961-09-15T18:00:00Z,,TD,47.6,-63.0,30.0,,,,,,,,,,,,,
26106,AL071961,FRANCES,1961-09-30T06:00:00Z,,TD,16.0,-57.0,30.0,,,,,,,,,,,,,
26107,AL071961,FRANCES,1961-09-30T12:00:00Z,,TS,16.1,-58.7,35.0,1007.0,,,,,,,,,,,,
26108,AL071961,FRANCES,1961-09-30T18:00:00Z,,TS,16.2,-59.5,45.0,1006.0,,,,,,,,,,,,
26109,AL071961,FRANCES,1961-10-01T00:00:00Z,,TS,16.2,-60.3,45.0,,,,,,,,,,,,,
26110,AL071961,FRANCES,1961-10-01T06:00:00Z,,TS,16.2,-61.1,40.0,,,,,,,,,,,,,
26111,AL071961,FRANCES,1961-10-01T12:00:00Z,,TS,16.0,-62.1,40.0,1004.0,,,,,,,,,,,,
26112,AL071961,FRANCES,1961-10-01T18:00:00Z,,TS,15.9,-63.1,40.0,,,,,,,,,,,,,
26113,AL071961,FRANCES,1961-10-02T00:00:00Z,,TS,16.1,-64.0,40.0,1010.0,,,,,,,,,,,,
26114,AL071961,FRANCES,1961-10-02T06:00:00Z,,TS,16.2,-65.0,45.0,,,,,,,,,,,,,
26115,AL071961,FRANCES,1961-10-02T12:00:00Z,,TS,16.4,-66.1,50.0,1011.0,,,,,,,,,,,,
26116,AL071961,FRANCES,1961-10-02T18:00:00Z,,TS,17.0,-67.1,50.0,1010.0,,,,,,,,,,,,
26117,AL071961,FRANCES,1961-10-03T00:00:00Z,,TS,17.8,-67.9,50.0,,,,,,,,,,,,,
26118,AL071961,FRANCES,1961-10-03T06:00:00Z,,TS,18.5,-68.6,50.0,,,,,,,,,,,,,
26119,AL071961,FRANCES,1961-10-03T12:00:00Z,,TS,19.2,-69.1,50.0,1010.0,,,,,,,,,,,,
26120,AL071961,FRANCES,1961-10-03T18:00:00Z,,TS,20.6,-69.7,55.0,,,,,,,,,,,,,
26121,AL071961,FRANCES,1961-10-04T00:00:00Z,,TS,22.0,-70.3,55.0,1005.0,,,,,,,,,,,,
26122,AL071961,FRANCES,1961-10-04T06:00:00Z,,TS,23.0,-70.7,60.0,,,,,,,,,,,,,
26123,AL071961,FRANCES,1961-10-04T12:00:00Z,,HU,24.3,-71.3,65.0,999.0,,,,,,,,,,,,
26124,AL071961,FRANCES,1961-10-04T18:00:00Z,,HU,25.4,-71.6,70.0,,,,,,,,,,,,,
26125,AL071961,FRANCES,1961-10-05T00:00:00Z,,HU,26.9,-71.2,75.0,997.0,,,,,,,,,,,,
26126,AL071961,FRANCES,1961-10-05T06:00:00Z,,HU,27.4,-71.1,80.0,991.0,,,,,,,,,,,,
26127,AL071961,FRANCES,1961-10-05T12:00:00Z,,HU,28.7,-70.7,85.0,974.0,,,,,,,,,,,,
26128,AL071961,FRANCES,1961-10-05T18:00:00Z,,HU,29.2,-70.3,90.0,,,,,,,,,,,,,
26129,AL071961,FRANCES,1961-10-06T00:00:00Z,,HU,30.0,-69.5,95.0,960.0,,,,,,,,,,,,
26130,AL071961,FRANCES,1961-10-06T06:00:00Z,,HU,30.5,-68.8,100.0,,,,,,,,,,,,,
26131,AL071961,FRANCES,1961-10-06T12:00:00Z,,HU,31.2,-68.2,105.0,968.0,,,,,,,,,,,,
26132,AL071961,FRANCES,1961-10-06T18:00:00Z,,HU,32.2,-67.4,105.0,954.0,,,,,,,,,,,,
26133,AL071961,FRANCES,1961-10-07T00:00:00Z,,HU,32.9,-66.3,110.0,948.0,,,,,,,,,,,,
26134,AL071961,FRANCES,1961-10-07T06:00:00Z,,HU,34.0,-65.1,110.0,,,,,,,,,,,,,
26135,AL071961,FRANCES,1961-10-07T12:00:00Z,,HU,35.5,-64.5,110.0,,,,,,,,,,,,,
26136,AL071961,FRANCES,1961-10-07T18:00:00Z,,HU,36.6,-64.2,110.0,,,,,,,,,,,,,
26137,AL071961,FRANCES,1961-10-08T00:00:00Z,,HU,38.5,-64.2,105.0,,,,,,,,,,,,,
26138,AL071961,FRANCES,1961-10-08T06:00:00Z,,HU,39.2,-64.7,100.0,,,,,,,,,,,,,
26139,AL071961,FRANCES,1961-10-08T12:00:00Z,,HU,40.1,-65.2,95.0,,,,,,,,,,,,,
26140,AL071961,FRANCES,1961-10-08T18:00:00Z,,HU,41.2,-66.0,70.0,,,,,,,,,,,,,
26141,AL071961,FRANCES,1961-10-09T00:00:00Z,,HU,42.2,-66.5,65.0,,,,,,,,,,,,,
26142,AL071961,FRANCES,1961-10-09T06:00:00Z,,TS,43.1,-67.4,50.0,,,,,,,,,,,,,
26143,AL071961,FRANCES,1961-10-09T12:00:00Z,,EX,43.5,-67.8,40.0,,,,,,,,,,,,,
26144,AL071961,FRANCES,1961-10-09T18:00:00Z,,EX,44.4,-65.8,40.0,,,,,,,,,,,,,
26145,AL071961,FRANCES,1961-10-10T00:00:00Z,,EX,45.0,-64.0,35.0,,,,,,,,,,,,,
26146,AL071961,FRANCES,1961-10-10T06:00:00Z,,EX,46.0,-59.2,35.0,,,,,,,,,,,,,
26147,AL081961,GERDA,1961-10-16T00:00:00Z,,TD,17.5,-77.0,30.0,,,,,,,,,,,,,
26148,AL081961,GERDA,1961-10-16T06:00:00Z,,TD,18.3,-77.5,30.0,,,,,,,,,,,,,
26149,AL081961,GERDA,1961-10-16T12:00:00Z,,TD,18.9,-77.8,30.0,1005.0,,,,,,,,,,,,
26150,AL081961,GERDA,1961-10-16T18:00:00Z,,TD,19.4,-77.9,30.0,,,,,,,,,,,,,
26151,AL081961,GERDA,1961-10-17T00:00:00Z,,TD,19.9,-77.9,30.0,,,,,,,,,,,,,
26152,AL081961,GERDA,1961-10-17T06:00:00Z,,TD,20.4,-78.0,30.0,,,,,,,,,,,,,
26153,AL081961,GERDA,1961-10-17T12:00:00Z,,TD,21.0,-78.0,30.0,,,,,,,,,,,,,
26154,AL081961,GERDA,1961-10-17T18:00:00Z,,TD,21.5,-78.0,30.0,,,,,,,,,,,,,
26155,AL081961,GERDA,1961-10-18T00:00:00Z,,TD,22.0,-78.0,30.0,1003.0,,,,,,,,,,,,
26156,AL081961,GERDA,1961-10-18T06:00:00Z,,TD,22.8,-77.8,30.0,,,,,,,,,,,,,
26157,AL081961,GERDA,1961-10-18T12:00:00Z,,TD,23.7,-77.7,30.0,1004.0,,,,,,,,,,,,
26158,AL081961,GERDA,1961-10-18T18:00:00Z,,TD,24.7,-76.8,30.0,,,,,,,,,,,,,
26159,AL081961,GERDA,1961-10-19T00:00:00Z,,TD,25.7,-75.8,30.0,1003.0,,,,,,,,,,,,
26160,AL081961,GERDA,1961-10-19T06:00:00Z,,TD,26.8,-74.4,30.0,,,,,,,,,,,,,
26161,AL081961,GERDA,1961-10-19T12:00:00Z,,TD,28.8,-73.0,30.0,1001.0,,,,,,,,,,,,
26162,AL081961,GERDA,1961-10-19T18:00:00Z,,TS,31.5,-71.5,55.0,996.0,,,,,,,,,,,,
26163,AL081961,GERDA,1961-10-20T00:00:00Z,,TS,34.0,-70.0,55.0,,,,,,,,,,,,,
26164,AL081961,GERDA,1961-10-20T06:00:00Z,,TS,37.2,-68.6,55.0,,,,,,,,,,,,,
26165,AL081961,GERDA,1961-10-20T12:00:00Z,,TS,39.5,-68.4,55.0,987.0,,,,,,,,,,,,
26166,AL081961,GERDA,1961-10-20T18:00:00Z,,TS,41.3,-66.8,60.0,,,,,,,,,,,,,
26167,AL081961,GERDA,1961-10-21T00:00:00Z,,EX,42.0,-65.0,60.0,993.0,,,,,,,,,,,,
26168,AL081961,GERDA,1961-10-21T06:00:00Z,,EX,42.9,-63.0,50.0,,,,,,,,,,,,,
26169,AL081961,GERDA,1961-10-21T12:00:00Z,,EX,43.4,-61.6,40.0,994.0,,,,,,,,,,,,
26170,AL081961,GERDA,1961-10-21T18:00:00Z,,EX,44.0,-58.7,30.0,,,,,,,,,,,,,
26171,AL081961,GERDA,1961-10-22T00:00:00Z,,EX,44.0,-56.5,30.0,,,,,,,,,,,,,
26172,AL081961,GERDA,1961-10-22T06:00:00Z,,EX,44.0,-52.7,30.0,,,,,,,,,,,,,
26173,AL081961,GERDA,1961-10-22T12:00:00Z,,EX,44.0,-49.0,30.0,,,,,,,,,,,,,
26174,AL081961,GERDA,1961-10-22T18:00:00Z,,EX,44.0,-45.0,30.0,,,,,,,,,,,,,
26175,AL091961,HATTIE,1961-10-27T12:00:00Z,,TS,11.6,-81.5,45.0,,,,,,,,,,,,,
26176,AL091961,HATTIE,1961-10-27T18:00:00Z,,TS,12.0,-81.6,55.0,,,,,,,,,,,,,
26177,AL091961,HATTIE,1961-10-28T00:00:00Z,,HU,12.8,-81.7,65.0,991.0,,,,,,,,,,,,
26178,AL091961,HATTIE,1961-10-28T06:00:00Z,,HU,12.9,-81.7,100.0,,,,,,,,,,,,,
26179,AL091961,HATTIE,1961-10-28T12:00:00Z,,HU,13.5,-81.6,105.0,991.0,,,,,,,,,,,,
26180,AL091961,HATTIE,1961-10-28T18:00:00Z,,HU,14.1,-81.5,110.0,969.0,,,,,,,,,,,,
26181,AL091961,HATTIE,1961-10-29T00:00:00Z,,HU,15.0,-81.4,110.0,952.0,,,,,,,,,,,,
26182,AL091961,HATTIE,1961-10-29T06:00:00Z,,HU,16.1,-81.2,110.0,,,,,,,,,,,,,
26183,AL091961,HATTIE,1961-10-29T12:00:00Z,,HU,16.9,-81.3,110.0,963.0,,,,,,,,,,,,
26184,AL091961,HATTIE,1961-10-29T18:00:00Z,,HU,17.7,-81.9,110.0,,,,,,,,,,,,,
26185,AL091961,HATTIE,1961-10-30T00:00:00Z,,HU,18.2,-82.4,115.0,956.0,,,,,,,,,,,,
26186,AL091961,HATTIE,1961-10-30T06:00:00Z,,HU,18.5,-83.8,120.0,942.0,,,,,,,,,,,,
26187,AL091961,HATTIE,1961-10-30T12:00:00Z,,HU,18.4,-84.1,130.0,937.0,,,,,,,,,,,,
26188,AL091961,HATTIE,1961-10-30T18:00:00Z,,HU,18.2,-85.2,140.0,,,,,,,,,,,,,
26189,AL091961,HATTIE,1961-10-31T00:00:00Z,,HU,17.9,-86.1,140.0,920.0,,,,,,,,,,,,
26190,AL091961,HATTIE,1961-10-31T06:00:00Z,,HU,17.6,-87.1,140.0,,,,,,,,,,,,,
26191,AL091961,HATTIE,1961-10-31T12:00:00Z,,HU,17.2,-88.1,120.0,930.0,,,,,,,,,,,,
26192,AL091961,HATTIE,1961-10-31T18:00:00Z,,TS,16.9,-88.9,60.0,,,,,,,,,,,,,
26193,AL091961,HATTIE,1961-11-01T00:00:00Z,,TS,16.6,-89.6,55.0,,,,,,,,,,,,,
26194,AL091961,HATTIE,1961-11-01T06:00:00Z,,TS,15.7,-90.1,45.0,,,,,,,,,,,,,
26195,AL101961,JENNY,1961-11-01T12:00:00Z,,TD,17.0,-62.0,30.0,,,,,,,,,,,,,
26196,AL101961,JENNY,1961-11-01T18:00:00Z,,TD,19.3,-61.0,30.0,1006.0,,,,,,,,,,,,
26197,AL101961,JENNY,1961-11-02T00:00:00Z,,TD,21.0,-60.0,30.0,,,,,,,,,,,,,
26198,AL101961,JENNY,1961-11-02T06:00:00Z,,TD,22.3,-59.0,30.0,,,,,,,,,,,,,
26199,AL101961,JENNY,1961-11-02T12:00:00Z,,TD,23.8,-58.0,30.0,,,,,,,,,,,,,
26200,AL101961,JENNY,1961-11-02T18:00:00Z,,TD,24.8,-57.2,30.0,,,,,,,,,,,,,
26201,AL101961,JENNY,1961-11-03T00:00:00Z,,TD,26.0,-56.8,30.0,,,,,,,,,,,,,
26202,AL101961,JENNY,1961-11-03T06:00:00Z,,TD,26.7,-55.6,30.0,,,,,,,,,,,,,
26203,AL101961,JENNY,1961-11-03T12:00:00Z,,TD,26.9,-54.5,30.0,,,,,,,,,,,,,
26204,AL101961,JENNY,1961-11-03T18:00:00Z,,TD,27.0,-52.9,30.0,,,,,,,,,,,,,
26205,AL101961,JENNY,1961-11-04T00:00:00Z,,TD,27.0,-51.3,30.0,,,,,,,,,,,,,
26206,AL101961,JENNY,1961-11-04T06:00:00Z,,TD,27.0,-48.9,30.0,,,,,,,,,,,,,
26207,AL101961,JENNY,1961-11-04T12:00:00Z,,TD,27.0,-47.0,30.0,1002.0,,,,,,,,,,,,
26208,AL101961,JENNY,1961-11-04T18:00:00Z,,TD,26.0,-46.0,30.0,,,,,,,,,,,,,
26209,AL101961,JENNY,1961-11-05T00:00:00Z,,TD,25.7,-45.0,30.0,,,,,,,,,,,,,
26210,AL101961,JENNY,1961-11-05T06:00:00Z,,TD,25.9,-43.8,30.0,,,,,,,,,,,,,
26211,AL101961,JENNY,1961-11-05T12:00:00Z,,TD,26.5,-43.2,30.0,,,,,,,,,,,,,
26212,AL101961,JENNY,1961-11-05T18:00:00Z,,TD,27.6,-43.5,30.0,991.0,,,,,,,,,,,,
26213,AL101961,JENNY,1961-11-06T00:00:00Z,,TS,28.8,-47.0,45.0,976.0,,,,,,,,,,,,
26214,AL101961,JENNY,1961-11-06T06:00:00Z,,TS,28.4,-49.1,55.0,,,,,,,,,,,,,
26215,AL101961,JENNY,1961-11-06T12:00:00Z,,HU,28.0,-51.0,65.0,,,,,,,,,,,,,
26216,AL101961,JENNY,1961-11-06T18:00:00Z,,HU,28.3,-52.3,70.0,974.0,,,,,,,,,,,,
26217,AL101961,JENNY,1961-11-07T00:00:00Z,,HU,28.5,-52.4,70.0,,,,,,,,,,,,,
26218,AL101961,JENNY,1961-11-07T06:00:00Z,,HU,28.7,-52.5,65.0,,,,,,,,,,,,,
26219,AL101961,JENNY,1961-11-07T12:00:00Z,,TS,28.8,-52.8,60.0,988.0,,,,,,,,,,,,
26220,AL101961,JENNY,1961-11-07T18:00:00Z,,TS,29.7,-51.9,60.0,,,,,,,,,,,,,
26221,AL101961,JENNY,1961-11-08T00:00:00Z,,TS,30.4,-51.7,55.0,985.0,,,,,,,,,,,,
26222,AL101961,JENNY,1961-11-08T06:00:00Z,,TS,31.1,-50.9,50.0,,,,,,,,,,,,,
26223,AL101961,JENNY,1961-11-08T12:00:00Z,,TS,31.8,-50.4,50.0,,,,,,,,,,,,,
26224,AL101961,JENNY,1961-11-08T18:00:00Z,,EX,32.4,-49.3,45.0,,,,,,,,,,,,,
26225,AL101961,JENNY,1961-11-09T00:00:00Z,,EX,32.7,-48.6,40.0,987.0,,,,,,,,,,,,
26226,AL101961,JENNY,1961-11-09T06:00:00Z,,EX,33.2,-47.5,40.0,,,,,,,,,,,,,
26227,AL101961,JENNY,1961-11-09T12:00:00Z,,EX,33.8,-46.5,35.0,,,,,,,,,,,,,
26228,AL101961,JENNY,1961-11-09T18:00:00Z,,EX,34.5,-45.8,35.0,,,,,,,,,,,,,
26229,AL111961,INGA,1961-11-05T00:00:00Z,,TS,20.8,-94.7,40.0,,,,,,,,,,,,,
26230,AL111961,INGA,1961-11-05T06:00:00Z,,TS,21.5,-95.5,45.0,,,,,,,,,,,,,
26231,AL111961,INGA,1961-11-05T12:00:00Z,,TS,22.1,-95.9,45.0,997.0,,,,,,,,,,,,
26232,AL111961,INGA,1961-11-05T18:00:00Z,,TS,22.5,-96.0,50.0,,,,,,,,,,,,,
26233,AL111961,INGA,1961-11-06T00:00:00Z,,TS,22.5,-95.9,50.0,992.0,,,,,,,,,,,,
26234,AL111961,INGA,1961-11-06T06:00:00Z,,TS,21.9,-95.8,55.0,,,,,,,,,,,,,
26235,AL111961,INGA,1961-11-06T12:00:00Z,,TS,21.2,-95.5,55.0,998.0,,,,,,,,,,,,
26236,AL111961,INGA,1961-11-06T18:00:00Z,,TS,20.2,-94.7,60.0,,,,,,,,,,,,,
26237,AL111961,INGA,1961-11-07T00:00:00Z,,TS,19.5,-94.0,60.0,1004.0,,,,,,,,,,,,
26238,AL111961,INGA,1961-11-07T06:00:00Z,,TS,19.5,-93.9,60.0,,,,,,,,,,,,,
26239,AL111961,INGA,1961-11-07T12:00:00Z,,TS,19.5,-93.8,60.0,,,,,,,,,,,,,
26240,AL111961,INGA,1961-11-07T18:00:00Z,,TS,19.5,-93.8,60.0,,,,,,,,,,,,,
26241,AL111961,INGA,1961-11-08T00:00:00Z,,TS,19.5,-93.8,60.0,,,,,,,,,,,,,
26242,AL111961,INGA,1961-11-08T06:00:00Z,,TS,19.5,-93.8,55.0,,,,,,,,,,,,,
26243,AL111961,INGA,1961-11-08T12:00:00Z,,TS,19.4,-93.7,50.0,,,,,,,,,,,,,
26244,AL011962,ALMA,1962-08-26T12:00:00Z,,TD,25.3,-79.7,25.0,,,,,,,,,,,,,
26245,AL011962,ALMA,1962-08-26T18:00:00Z,,TD,26.4,-80.1,25.0,,,,,,,,,,,,,
26246,AL011962,ALMA,1962-08-27T00:00:00Z,,TD,27.7,-80.3,25.0,,,,,,,,,,,,,
26247,AL011962,ALMA,1962-08-27T06:00:00Z,,TD,29.2,-80.2,30.0,1007.0,,,,,,,,,,,,
26248,AL011962,ALMA,1962-08-27T12:00:00Z,,TS,30.6,-79.7,40.0,,,,,,,,,,,,,
26249,AL011962,ALMA,1962-08-27T18:00:00Z,,TS,31.8,-78.8,45.0,,,,,,,,,,,,,
26250,AL011962,ALMA,1962-08-28T00:00:00Z,,TS,32.9,-77.7,45.0,1002.0,,,,,,,,,,,,
26251,AL011962,ALMA,1962-08-28T06:00:00Z,,TS,34.1,-76.6,50.0,,,,,,,,,,,,,
26252,AL011962,ALMA,1962-08-28T12:00:00Z,,HU,35.2,-75.3,65.0,986.0,,,,,,,,,,,,
26253,AL011962,ALMA,1962-08-28T18:00:00Z,,HU,36.9,-73.5,75.0,991.0,,,,,,,,,,,,
26254,AL011962,ALMA,1962-08-29T00:00:00Z,,HU,38.7,-71.7,80.0,988.0,,,,,,,,,,,,
26255,AL011962,ALMA,1962-08-29T06:00:00Z,,HU,40.1,-70.4,85.0,,,,,,,,,,,,,
26256,AL011962,ALMA,1962-08-29T12:00:00Z,,HU,41.0,-69.4,80.0,990.0,,,,,,,,,,,,
26257,AL011962,ALMA,1962-08-29T18:00:00Z,,HU,41.5,-68.7,75.0,,,,,,,,,,,,,
26258,AL011962,ALMA,1962-08-30T00:00:00Z,,TS,41.5,-67.9,60.0,994.0,,,,,,,,,,,,
